session_id,customer_id,session_date,page_views,time_spent_seconds,cart_abandoned,support_tickets
SESS_000481,CUST_00155,2024-11-27,2,69,False,0
SESS_000482,CUST_00004,2024-11-28,3,288,True,0
SESS_000483,CUST_00016,2024-11-28,15,727,False,0
SESS_000484,CUST_00152,2024-11-28,15,688,False,0
SESS_000485,CUST_00033,2024-11-29,6,166,True,0
SESS_000486,CUST_00078,2024-11-29,9,794,False,0
SESS_000487,CUST_00147,2024-11-29,7,469,True,0
SESS_000488,CUST_00172,2024-11-29,8,516,False,0
SESS_000489,CUST_00055,2024-11-30,14,461,False,0
SESS_000490,CUST_00088,2024-11-30,1,127,False,0
SESS_000491,CUST_00096,2024-11-30,9,332,True,0
SESS_000492,CUST_00097,2024-11-30,6,172,False,0
SESS_000493,CUST_00106,2024-11-30,3,109,False,0
SESS_000494,CUST_00158,2024-11-30,1,162,False,0
SESS_000495,CUST_00173,2024-11-30,19,754,False,0
SESS_000496,CUST_00174,2024-11-30,8,368,True,0
SESS_000497,CUST_00075,2024-12-01,4,38,False,0
SESS_000498,CUST_00109,2024-12-01,9,425,False,0
SESS_000499,CUST_00124,2024-12-01,7,349,True,0
SESS_000500,CUST_00156,2024-12-01,2,122,False,0
SESS_000501,CUST_00166,2024-12-01,18,585,False,0
SESS_000502,CUST_00173,2024-12-01,1,16,False,0
SESS_000503,CUST_00175,2024-12-01,7,898,False,0
SESS_000504,CUST_00007,2024-12-02,7,452,True,0
SESS_000505,CUST_00044,2024-12-03,2,27,False,0
SESS_000506,CUST_00062,2024-12-03,6,236,False,0
SESS_000507,CUST_00140,2024-12-03,11,565,False,0
SESS_000508,CUST_00168,2024-12-03,2,193,False,0
SESS_000509,CUST_00081,2024-12-04,1,223,False,0
SESS_000510,CUST_00159,2024-12-04,8,132,True,0
SESS_000511,CUST_00162,2024-12-04,1,69,False,0
SESS_000512,CUST_00174,2024-12-04,19,223,False,0
SESS_000513,CUST_00125,2024-12-05,15,440,False,0
SESS_000514,CUST_00155,2024-12-05,6,237,False,0
SESS_000515,CUST_00170,2024-12-06,18,424,False,0
SESS_000516,CUST_00003,2024-12-07,8,380,True,0
SESS_000517,CUST_00054,2024-12-07,1,190,False,0
SESS_000518,CUST_00140,2024-12-07,17,848,False,0
SESS_000519,CUST_00162,2024-12-07,10,124,True,0
SESS_000520,CUST_00166,2024-12-07,1,106,False,0
SESS_000521,CUST_00168,2024-12-07,21,191,False,0
SESS_000522,CUST_00017,2024-12-08,1,200,False,0
SESS_000523,CUST_00023,2024-12-08,3,69,False,0
SESS_000524,CUST_00110,2024-12-09,1,222,False,0
SESS_000525,CUST_00110,2024-12-09,2,61,False,0
SESS_000526,CUST_00157,2024-12-09,17,299,False,0
SESS_000527,CUST_00083,2024-12-10,1,60,False,0
SESS_000528,CUST_00163,2024-12-10,14,927,False,0
SESS_000529,CUST_00176,2024-12-10,17,273,False,0
SESS_000530,CUST_00026,2024-12-11,10,411,True,0
SESS_000531,CUST_00084,2024-12-11,13,782,False,0
SESS_000532,CUST_00124,2024-12-11,2,146,False,0
SESS_000533,CUST_00140,2024-12-11,2,171,False,0
SESS_000534,CUST_00162,2024-12-11,18,716,False,0
SESS_000535,CUST_00049,2024-12-13,10,230,True,0
SESS_000536,CUST_00078,2024-12-13,18,482,False,0
SESS_000537,CUST_00139,2024-12-13,1,66,False,0
SESS_000538,CUST_00048,2024-12-14,11,188,False,0
SESS_000539,CUST_00066,2024-12-14,3,172,False,0
SESS_000540,CUST_00157,2024-12-14,17,309,False,0
SESS_000541,CUST_00171,2024-12-14,21,951,False,0
SESS_000542,CUST_00181,2024-12-14,18,589,False,0
SESS_000543,CUST_00048,2024-12-15,8,229,True,0
SESS_000544,CUST_00051,2024-12-15,3,28,False,0
SESS_000545,CUST_00146,2024-12-15,1,108,False,0
SESS_000546,CUST_00182,2024-12-15,8,834,False,0
SESS_000547,CUST_00105,2024-12-16,13,280,True,0
SESS_000548,CUST_00121,2024-12-16,1,22,False,0
SESS_000549,CUST_00147,2024-12-16,1,214,False,0
SESS_000550,CUST_00164,2024-12-16,1,55,False,0
SESS_000551,CUST_00171,2024-12-16,16,290,False,0
SESS_000552,CUST_00171,2024-12-16,6,109,False,0
SESS_000553,CUST_00022,2024-12-17,4,224,False,0
SESS_000554,CUST_00036,2024-12-17,4,425,True,0
SESS_000555,CUST_00133,2024-12-17,20,486,False,0
SESS_000556,CUST_00137,2024-12-17,2,185,False,0
SESS_000557,CUST_00117,2024-12-18,1,165,False,0
SESS_000558,CUST_00155,2024-12-18,13,546,False,0
SESS_000559,CUST_00163,2024-12-18,8,198,True,0
SESS_000560,CUST_00175,2024-12-18,20,769,False,0
SESS_000561,CUST_00025,2024-12-19,21,214,False,0
SESS_000562,CUST_00069,2024-12-19,1,118,False,0
SESS_000563,CUST_00072,2024-12-19,4,89,False,0
SESS_000564,CUST_00088,2024-12-19,3,109,False,0
SESS_000565,CUST_00097,2024-12-19,3,27,False,0
SESS_000566,CUST_00175,2024-12-19,8,407,False,0
SESS_000567,CUST_00185,2024-12-19,10,321,False,0
SESS_000568,CUST_00094,2024-12-20,2,198,False,0
SESS_000569,CUST_00107,2024-12-20,20,837,False,0
SESS_000570,CUST_00144,2024-12-20,22,637,False,0
SESS_000571,CUST_00165,2024-12-20,1,57,False,0
SESS_000572,CUST_00168,2024-12-20,6,153,False,0
SESS_000573,CUST_00180,2024-12-20,5,245,False,0
SESS_000574,CUST_00017,2024-12-21,2,223,False,0
SESS_000575,CUST_00078,2024-12-21,19,775,False,0
SESS_000576,CUST_00140,2024-12-21,15,686,False,0
SESS_000577,CUST_00129,2024-12-22,7,316,True,0
SESS_000578,CUST_00140,2024-12-22,13,462,True,0
SESS_000579,CUST_00140,2024-12-23,18,465,False,0
SESS_000580,CUST_00191,2024-12-23,20,443,False,0
SESS_000581,CUST_00005,2024-12-24,3,110,False,0
SESS_000582,CUST_00083,2024-12-24,2,232,False,0
SESS_000583,CUST_00101,2024-12-24,11,331,True,0
SESS_000584,CUST_00183,2024-12-24,10,556,False,0
SESS_000585,CUST_00090,2024-12-25,4,271,True,0
SESS_000586,CUST_00171,2024-12-25,17,844,False,0
SESS_000587,CUST_00194,2024-12-25,12,889,False,0
SESS_000588,CUST_00082,2024-12-26,15,569,False,0
SESS_000589,CUST_00106,2024-12-26,1,101,False,0
SESS_000590,CUST_00112,2024-12-26,5,290,True,0
SESS_000591,CUST_00120,2024-12-26,3,157,True,0
SESS_000592,CUST_00144,2024-12-26,14,261,False,0
SESS_000593,CUST_00192,2024-12-26,7,843,False,0
SESS_000594,CUST_00016,2024-12-27,3,223,False,0
SESS_000595,CUST_00138,2024-12-27,7,453,True,0
SESS_000596,CUST_00169,2024-12-27,22,895,False,0
SESS_000597,CUST_00186,2024-12-27,12,318,False,0
SESS_000598,CUST_00012,2024-12-28,12,419,False,0
SESS_000599,CUST_00048,2024-12-28,2,202,False,0
SESS_000600,CUST_00051,2024-12-28,4,204,False,0
SESS_000601,CUST_00144,2024-12-28,10,329,False,1
SESS_000602,CUST_00149,2024-12-28,1,106,False,0
SESS_000603,CUST_00184,2024-12-28,15,903,False,0
SESS_000604,CUST_00033,2024-12-29,2,202,False,0
SESS_000605,CUST_00080,2024-12-29,4,58,False,0
SESS_000606,CUST_00084,2024-12-29,1,218,False,0
SESS_000607,CUST_00150,2024-12-29,3,203,False,0
SESS_000608,CUST_00118,2024-12-30,8,728,False,0
SESS_000609,CUST_00128,2024-12-30,3,115,True,0
SESS_000610,CUST_00168,2024-12-30,12,309,True,0
SESS_000611,CUST_00187,2024-12-30,4,221,False,0
SESS_000612,CUST_00195,2024-12-30,15,185,False,0
SESS_000613,CUST_00195,2024-12-30,1,212,False,0
SESS_000614,CUST_00036,2024-12-31,2,107,False,0
SESS_000615,CUST_00110,2024-12-31,17,945,False,0
SESS_000616,CUST_00125,2024-12-31,10,931,False,0
SESS_000617,CUST_00153,2024-12-31,1,82,False,0
SESS_000618,CUST_00178,2024-12-31,16,884,False,0
SESS_000619,CUST_00189,2024-12-31,20,552,False,0
SESS_000620,CUST_00072,2025-01-01,3,45,False,0
SESS_000621,CUST_00199,2025-01-01,13,856,False,0
SESS_000622,CUST_00070,2025-01-03,3,114,False,0
SESS_000623,CUST_00185,2025-01-03,3,226,False,0
SESS_000624,CUST_00191,2025-01-03,14,751,False,0
SESS_000625,CUST_00191,2025-01-03,16,611,False,0
SESS_000626,CUST_00122,2025-01-04,12,936,False,0
SESS_000627,CUST_00193,2025-01-04,7,404,False,0
SESS_000628,CUST_00201,2025-01-04,22,764,False,0
SESS_000629,CUST_00199,2025-01-05,1,63,False,0
SESS_000630,CUST_00006,2025-01-06,3,204,False,0
SESS_000631,CUST_00025,2025-01-06,10,942,False,0
SESS_000632,CUST_00044,2025-01-06,9,89,True,0
SESS_000633,CUST_00050,2025-01-06,6,799,False,0
SESS_000634,CUST_00127,2025-01-06,5,276,False,0
SESS_000635,CUST_00133,2025-01-06,14,786,False,0
SESS_000636,CUST_00169,2025-01-06,20,948,False,0
SESS_000637,CUST_00044,2025-01-07,1,170,False,0
SESS_000638,CUST_00101,2025-01-07,1,73,False,0
SESS_000639,CUST_00035,2025-01-08,6,262,True,0
SESS_000640,CUST_00106,2025-01-09,11,112,True,0
SESS_000641,CUST_00155,2025-01-09,2,25,False,0
SESS_000642,CUST_00162,2025-01-09,2,161,False,0
SESS_000643,CUST_00171,2025-01-09,1,215,False,0
SESS_000644,CUST_00189,2025-01-09,1,151,False,0
SESS_000645,CUST_00037,2025-01-10,2,68,False,0
SESS_000646,CUST_00191,2025-01-10,1,112,False,0
SESS_000647,CUST_00196,2025-01-10,8,613,False,0
SESS_000648,CUST_00206,2025-01-10,9,901,False,0
SESS_000649,CUST_00042,2025-01-11,3,45,False,0
SESS_000650,CUST_00057,2025-01-11,2,78,False,0
SESS_000651,CUST_00058,2025-01-11,1,162,False,0
SESS_000652,CUST_00162,2025-01-11,2,84,False,0
SESS_000653,CUST_00178,2025-01-11,2,230,False,0
SESS_000654,CUST_00191,2025-01-11,9,208,False,0
SESS_000655,CUST_00051,2025-01-12,6,176,False,0
SESS_000656,CUST_00101,2025-01-12,3,237,False,0
SESS_000657,CUST_00103,2025-01-12,6,163,True,0
SESS_000658,CUST_00157,2025-01-12,21,706,False,0
SESS_000659,CUST_00178,2025-01-12,16,783,False,0
SESS_000660,CUST_00197,2025-01-12,7,334,True,0
SESS_000661,CUST_00198,2025-01-12,1,216,False,0
SESS_000662,CUST_00205,2025-01-12,22,217,False,0
SESS_000663,CUST_00138,2025-01-13,4,243,True,0
SESS_000664,CUST_00163,2025-01-13,18,756,False,0
SESS_000665,CUST_00202,2025-01-13,1,127,False,1
SESS_000666,CUST_00208,2025-01-13,2,67,False,0
SESS_000667,CUST_00001,2025-01-14,11,218,False,0
SESS_000668,CUST_00115,2025-01-14,4,67,False,0
SESS_000669,CUST_00166,2025-01-14,3,78,False,0
SESS_000670,CUST_00113,2025-01-15,1,92,False,0
SESS_000671,CUST_00140,2025-01-15,4,83,False,0
SESS_000672,CUST_00149,2025-01-15,4,148,False,0
SESS_000673,CUST_00208,2025-01-15,6,665,False,0
SESS_000674,CUST_00011,2025-01-17,1,132,False,0
SESS_000675,CUST_00054,2025-01-17,12,183,False,0
SESS_000676,CUST_00057,2025-01-17,4,394,True,0
SESS_000677,CUST_00179,2025-01-17,5,336,True,0
SESS_000678,CUST_00050,2025-01-18,2,189,False,0
SESS_000679,CUST_00124,2025-01-18,6,51,False,0
SESS_000680,CUST_00141,2025-01-18,12,130,True,0
SESS_000681,CUST_00164,2025-01-18,1,176,False,0
SESS_000682,CUST_00204,2025-01-18,9,708,False,1
SESS_000683,CUST_00208,2025-01-18,18,493,False,0
SESS_000684,CUST_00209,2025-01-18,15,703,False,0
SESS_000685,CUST_00032,2025-01-19,13,312,True,0
SESS_000686,CUST_00118,2025-01-19,12,845,False,0
SESS_000687,CUST_00125,2025-01-19,1,135,False,0
SESS_000688,CUST_00142,2025-01-19,1,165,False,0
SESS_000689,CUST_00186,2025-01-19,2,60,False,0
SESS_000690,CUST_00188,2025-01-19,1,110,False,0
SESS_000691,CUST_00011,2025-01-20,4,120,False,0
SESS_000692,CUST_00063,2025-01-20,1,92,False,0
SESS_000693,CUST_00112,2025-01-20,2,84,False,0
SESS_000694,CUST_00184,2025-01-20,10,322,True,0
SESS_000695,CUST_00209,2025-01-20,5,106,True,0
SESS_000696,CUST_00007,2025-01-21,3,47,False,0
SESS_000697,CUST_00076,2025-01-21,2,153,False,0
SESS_000698,CUST_00106,2025-01-21,17,446,False,0
SESS_000699,CUST_00121,2025-01-21,20,326,False,0
SESS_000700,CUST_00135,2025-01-21,4,101,True,0
SESS_000701,CUST_00158,2025-01-21,3,87,False,0
SESS_000702,CUST_00161,2025-01-21,12,809,False,0
SESS_000703,CUST_00195,2025-01-21,8,396,True,0
SESS_000704,CUST_00198,2025-01-21,7,394,False,0
SESS_000705,CUST_00207,2025-01-21,17,640,False,0
SESS_000706,CUST_00212,2025-01-21,19,845,False,0
SESS_000707,CUST_00102,2025-01-22,14,286,False,0
SESS_000708,CUST_00132,2025-01-22,2,195,False,0
SESS_000709,CUST_00149,2025-01-22,3,265,True,0
SESS_000710,CUST_00163,2025-01-22,16,411,False,0
SESS_000711,CUST_00019,2025-01-23,1,18,False,0
SESS_000712,CUST_00047,2025-01-23,1,148,False,0
SESS_000713,CUST_00198,2025-01-23,8,958,False,0
SESS_000714,CUST_00148,2025-01-24,2,61,False,0
SESS_000715,CUST_00195,2025-01-24,4,129,False,0
SESS_000716,CUST_00093,2025-01-25,2,117,False,0
SESS_000717,CUST_00117,2025-01-25,3,151,True,0
SESS_000718,CUST_00172,2025-01-25,1,18,False,0
SESS_000719,CUST_00187,2025-01-25,18,644,False,0
SESS_000720,CUST_00206,2025-01-25,3,62,False,0
SESS_000721,CUST_00001,2025-01-26,13,893,False,0
SESS_000722,CUST_00078,2025-01-26,11,284,False,0
SESS_000723,CUST_00116,2025-01-26,4,35,False,0
SESS_000724,CUST_00119,2025-01-26,6,232,False,0
SESS_000725,CUST_00185,2025-01-26,2,92,False,0
SESS_000726,CUST_00196,2025-01-26,10,379,True,0
SESS_000727,CUST_00204,2025-01-26,1,221,False,1
SESS_000728,CUST_00169,2025-01-27,14,193,False,0
SESS_000729,CUST_00172,2025-01-27,9,253,True,1
SESS_000730,CUST_00051,2025-01-28,6,17,False,0
SESS_000731,CUST_00154,2025-01-28,6,191,False,0
SESS_000732,CUST_00194,2025-01-28,10,149,True,0
SESS_000733,CUST_00043,2025-01-29,22,674,False,0
SESS_000734,CUST_00166,2025-01-29,2,22,False,0
SESS_000735,CUST_00188,2025-01-29,13,507,False,0
SESS_000736,CUST_00211,2025-01-29,1,138,False,0
SESS_000737,CUST_00123,2025-01-30,3,125,False,0
SESS_000738,CUST_00202,2025-01-30,22,401,False,0
SESS_000739,CUST_00218,2025-01-30,22,766,False,0
SESS_000740,CUST_00046,2025-01-31,1,196,False,0
SESS_000741,CUST_00077,2025-01-31,13,322,True,0
SESS_000742,CUST_00121,2025-01-31,11,363,False,0
SESS_000743,CUST_00140,2025-01-31,3,78,False,0
SESS_000744,CUST_00163,2025-01-31,1,118,False,0
SESS_000745,CUST_00030,2025-02-01,3,235,False,0
SESS_000746,CUST_00050,2025-02-01,16,689,False,0
SESS_000747,CUST_00088,2025-02-01,20,368,False,0
SESS_000748,CUST_00103,2025-02-01,12,209,True,0
SESS_000749,CUST_00134,2025-02-01,1,45,False,0
SESS_000750,CUST_00159,2025-02-01,22,759,False,0
SESS_000751,CUST_00191,2025-02-01,21,889,False,0
SESS_000752,CUST_00008,2025-02-02,1,47,False,0
SESS_000753,CUST_00071,2025-02-02,2,105,False,0
SESS_000754,CUST_00139,2025-02-02,9,797,False,0
SESS_000755,CUST_00203,2025-02-02,5,400,False,0
SESS_000756,CUST_00210,2025-02-02,8,301,False,0
SESS_000757,CUST_00074,2025-02-03,1,212,False,0
SESS_000758,CUST_00118,2025-02-03,3,116,False,0
SESS_000759,CUST_00159,2025-02-03,22,955,False,0
SESS_000760,CUST_00219,2025-02-03,16,521,False,0
SESS_000761,CUST_00220,2025-02-03,2,97,False,0
SESS_000762,CUST_00046,2025-02-04,6,149,True,0
SESS_000763,CUST_00127,2025-02-04,9,815,False,0
SESS_000764,CUST_00206,2025-02-04,6,320,True,0
SESS_000765,CUST_00125,2025-02-05,1,216,False,0
SESS_000766,CUST_00189,2025-02-05,3,166,True,0
SESS_000767,CUST_00198,2025-02-05,9,794,False,0
SESS_000768,CUST_00209,2025-02-05,2,115,False,0
SESS_000769,CUST_00214,2025-02-05,4,231,False,0
SESS_000770,CUST_00015,2025-02-06,1,218,False,0
SESS_000771,CUST_00080,2025-02-06,3,36,False,0
SESS_000772,CUST_00188,2025-02-06,6,168,False,0
SESS_000773,CUST_00213,2025-02-06,8,618,False,1
SESS_000774,CUST_00143,2025-02-07,2,114,False,0
SESS_000775,CUST_00155,2025-02-07,12,689,False,0
SESS_000776,CUST_00200,2025-02-07,3,217,False,0
SESS_000777,CUST_00221,2025-02-07,3,159,False,0
SESS_000778,CUST_00068,2025-02-08,2,96,False,0
SESS_000779,CUST_00175,2025-02-08,19,579,False,0
SESS_000780,CUST_00178,2025-02-08,5,371,False,0
SESS_000781,CUST_00215,2025-02-08,7,207,False,0
SESS_000782,CUST_00216,2025-02-08,18,260,False,0
SESS_000783,CUST_00221,2025-02-08,3,208,False,0
SESS_000784,CUST_00128,2025-02-09,2,224,False,0
SESS_000785,CUST_00209,2025-02-09,4,88,True,0
SESS_000786,CUST_00220,2025-02-09,9,315,True,0
SESS_000787,CUST_00223,2025-02-09,22,534,False,0
SESS_000788,CUST_00013,2025-02-10,1,54,False,0
SESS_000789,CUST_00015,2025-02-10,2,144,False,0
SESS_000790,CUST_00123,2025-02-10,6,115,False,0
SESS_000791,CUST_00165,2025-02-10,18,227,False,0
SESS_000792,CUST_00175,2025-02-10,20,267,False,0
SESS_000793,CUST_00220,2025-02-10,19,423,False,0
SESS_000794,CUST_00001,2025-02-11,6,381,True,0
SESS_000795,CUST_00132,2025-02-11,6,138,False,0
SESS_000796,CUST_00090,2025-02-12,2,43,False,0
SESS_000797,CUST_00164,2025-02-12,1,93,False,0
SESS_000798,CUST_00170,2025-02-12,1,178,False,0
SESS_000799,CUST_00187,2025-02-12,2,194,False,0
SESS_000800,CUST_00191,2025-02-12,13,341,False,0
SESS_000801,CUST_00020,2025-02-13,6,185,False,0
SESS_000802,CUST_00041,2025-02-13,4,53,False,0
SESS_000803,CUST_00080,2025-02-13,1,61,False,0
SESS_000804,CUST_00088,2025-02-13,13,487,False,0
SESS_000805,CUST_00117,2025-02-13,1,88,False,0
SESS_000806,CUST_00125,2025-02-13,12,852,False,1
SESS_000807,CUST_00130,2025-02-13,12,412,True,0
SESS_000808,CUST_00155,2025-02-13,3,399,True,0
SESS_000809,CUST_00191,2025-02-13,6,576,False,0
SESS_000810,CUST_00221,2025-02-13,7,181,False,1
SESS_000811,CUST_00007,2025-02-14,2,36,False,0
SESS_000812,CUST_00014,2025-02-14,9,315,True,0
SESS_000813,CUST_00019,2025-02-14,2,205,False,0
SESS_000814,CUST_00060,2025-02-14,1,204,False,0
SESS_000815,CUST_00133,2025-02-14,5,439,False,0
SESS_000816,CUST_00224,2025-02-14,14,788,False,0
SESS_000817,CUST_00169,2025-02-15,14,383,False,0
SESS_000818,CUST_00171,2025-02-15,20,712,False,0
SESS_000819,CUST_00210,2025-02-15,15,369,False,0
SESS_000820,CUST_00043,2025-02-16,3,344,True,0
SESS_000821,CUST_00152,2025-02-16,2,141,False,0
SESS_000822,CUST_00195,2025-02-16,6,117,True,0
SESS_000823,CUST_00200,2025-02-16,4,106,False,0
SESS_000824,CUST_00212,2025-02-16,1,26,False,0
SESS_000825,CUST_00214,2025-02-16,18,437,False,0
SESS_000826,CUST_00229,2025-02-16,13,217,False,0
SESS_000827,CUST_00017,2025-02-17,2,59,False,0
SESS_000828,CUST_00034,2025-02-17,1,224,False,0
SESS_000829,CUST_00069,2025-02-17,20,735,False,0
SESS_000830,CUST_00227,2025-02-17,15,216,False,0
SESS_000831,CUST_00011,2025-02-18,21,326,False,1
SESS_000832,CUST_00065,2025-02-18,1,154,False,0
SESS_000833,CUST_00095,2025-02-18,5,291,True,0
SESS_000834,CUST_00144,2025-02-18,5,896,False,1
SESS_000835,CUST_00191,2025-02-18,13,332,True,0
SESS_000836,CUST_00215,2025-02-18,7,266,False,0
SESS_000837,CUST_00072,2025-02-19,1,239,False,0
SESS_000838,CUST_00162,2025-02-19,13,368,False,0
SESS_000839,CUST_00167,2025-02-19,14,662,False,0
SESS_000840,CUST_00191,2025-02-19,9,640,False,0
SESS_000841,CUST_00214,2025-02-19,3,190,False,0
SESS_000842,CUST_00226,2025-02-19,13,183,False,0
SESS_000843,CUST_00096,2025-02-20,2,122,False,0
SESS_000844,CUST_00139,2025-02-20,21,782,False,0
SESS_000845,CUST_00198,2025-02-20,10,378,False,0
SESS_000846,CUST_00203,2025-02-20,1,222,False,0
SESS_000847,CUST_00220,2025-02-20,4,130,False,0
SESS_000848,CUST_00118,2025-02-21,21,948,False,0
SESS_000849,CUST_00142,2025-02-21,1,69,False,0
SESS_000850,CUST_00191,2025-02-21,15,534,False,0
SESS_000851,CUST_00200,2025-02-21,1,77,False,0
SESS_000852,CUST_00207,2025-02-21,4,129,False,0
SESS_000853,CUST_00137,2025-02-22,1,28,False,0
SESS_000854,CUST_00153,2025-02-22,4,71,False,0
SESS_000855,CUST_00233,2025-02-22,13,399,True,0
SESS_000856,CUST_00187,2025-02-23,18,814,False,0
SESS_000857,CUST_00209,2025-02-23,1,62,False,0
SESS_000858,CUST_00220,2025-02-23,1,41,False,0
SESS_000859,CUST_00225,2025-02-23,13,131,True,0
SESS_000860,CUST_00009,2025-02-24,7,136,True,0
SESS_000861,CUST_00146,2025-02-24,2,184,False,0
SESS_000862,CUST_00162,2025-02-24,14,803,False,0
SESS_000863,CUST_00193,2025-02-24,2,100,False,0
SESS_000864,CUST_00231,2025-02-24,4,78,False,0
SESS_000865,CUST_00012,2025-02-25,12,194,True,0
SESS_000866,CUST_00024,2025-02-25,4,217,False,0
SESS_000867,CUST_00117,2025-02-25,16,427,False,1
SESS_000868,CUST_00140,2025-02-25,3,234,False,0
SESS_000869,CUST_00159,2025-02-25,10,348,False,0
SESS_000870,CUST_00178,2025-02-25,3,143,False,0
SESS_000871,CUST_00205,2025-02-25,20,203,False,0
SESS_000872,CUST_00210,2025-02-25,2,39,False,0
SESS_000873,CUST_00229,2025-02-25,3,99,False,0
SESS_000874,CUST_00050,2025-02-26,11,194,False,1
SESS_000875,CUST_00079,2025-02-26,13,246,True,0
SESS_000876,CUST_00033,2025-02-27,2,91,False,0
SESS_000877,CUST_00091,2025-02-27,4,120,False,0
SESS_000878,CUST_00106,2025-02-27,1,96,False,0
SESS_000879,CUST_00001,2025-02-28,3,69,False,0
SESS_000880,CUST_00054,2025-02-28,10,756,False,0
SESS_000881,CUST_00143,2025-02-28,1,39,False,0
SESS_000882,CUST_00150,2025-02-28,7,874,False,0
SESS_000883,CUST_00228,2025-02-28,16,745,False,0
SESS_000884,CUST_00147,2025-03-01,2,39,False,0
SESS_000885,CUST_00164,2025-03-01,1,219,False,0
SESS_000886,CUST_00191,2025-03-01,19,575,False,0
SESS_000887,CUST_00231,2025-03-01,17,720,False,0
SESS_000888,CUST_00235,2025-03-01,9,278,False,0
SESS_000889,CUST_00077,2025-03-02,1,56,False,0
SESS_000890,CUST_00120,2025-03-02,7,466,True,0
SESS_000891,CUST_00125,2025-03-02,14,954,False,0
SESS_000892,CUST_00187,2025-03-02,1,159,False,0
SESS_000893,CUST_00190,2025-03-02,6,866,False,0
SESS_000894,CUST_00214,2025-03-02,9,183,False,1
SESS_000895,CUST_00222,2025-03-02,11,278,False,0
SESS_000896,CUST_00232,2025-03-02,2,164,False,0
SESS_000897,CUST_00235,2025-03-02,2,140,False,0
SESS_000898,CUST_00079,2025-03-03,3,429,True,0
SESS_000899,CUST_00095,2025-03-03,6,303,True,0
SESS_000900,CUST_00114,2025-03-03,10,465,True,0
SESS_000901,CUST_00138,2025-03-03,4,179,False,0
SESS_000902,CUST_00141,2025-03-03,3,43,False,0
SESS_000903,CUST_00151,2025-03-03,3,422,True,0
SESS_000904,CUST_00159,2025-03-03,4,234,False,0
SESS_000905,CUST_00191,2025-03-03,7,664,False,1
SESS_000906,CUST_00238,2025-03-03,3,38,False,0
SESS_000907,CUST_00030,2025-03-04,3,228,False,0
SESS_000908,CUST_00077,2025-03-04,4,209,False,0
SESS_000909,CUST_00081,2025-03-04,2,23,False,0
SESS_000910,CUST_00088,2025-03-04,1,184,False,0
SESS_000911,CUST_00191,2025-03-04,5,644,False,0
SESS_000912,CUST_00211,2025-03-04,22,832,False,1
SESS_000913,CUST_00214,2025-03-04,7,409,False,0
SESS_000914,CUST_00216,2025-03-04,7,354,True,0
SESS_000915,CUST_00232,2025-03-04,8,476,True,0
SESS_000916,CUST_00233,2025-03-04,8,111,True,0
SESS_000917,CUST_00239,2025-03-04,17,219,False,0
SESS_000918,CUST_00084,2025-03-05,3,143,True,0
SESS_000919,CUST_00102,2025-03-05,12,344,True,0
SESS_000920,CUST_00158,2025-03-05,9,338,True,0
SESS_000921,CUST_00176,2025-03-05,6,462,True,0
SESS_000922,CUST_00215,2025-03-05,20,861,False,0
SESS_000923,CUST_00225,2025-03-05,1,152,False,0
SESS_000924,CUST_00233,2025-03-05,16,656,False,0
SESS_000925,CUST_00035,2025-03-06,1,160,False,0
SESS_000926,CUST_00083,2025-03-06,1,163,False,0
SESS_000927,CUST_00167,2025-03-06,1,203,False,0
SESS_000928,CUST_00188,2025-03-06,14,489,False,0
SESS_000929,CUST_00240,2025-03-06,9,771,False,0
SESS_000930,CUST_00241,2025-03-06,14,746,False,0
SESS_000931,CUST_00078,2025-03-07,21,189,False,0
SESS_000932,CUST_00094,2025-03-07,13,238,True,0
SESS_000933,CUST_00150,2025-03-07,3,26,False,0
SESS_000934,CUST_00151,2025-03-07,1,239,False,0
SESS_000935,CUST_00168,2025-03-07,9,318,True,0
