order_id,customer_id,order_date,order_status,payment_method,shipping_cost,discount_amount,total_order_amount
ORD_01109,CUST_00380,2025-11-14 19:51:23,Delivered,PayPal,0.0,83.39,333.57
ORD_01110,CUST_00431,2025-11-14 20:32:26,Delivered,Klarna / BNPL,0.0,10.0,1339.47
ORD_01111,CUST_00366,2025-11-14 21:36:16,Delivered,Credit Card,0.0,0.0,530.95
ORD_01112,CUST_00367,2025-11-14 21:57:23,Returned,Credit Card,0.0,0.0,430.47
ORD_01113,CUST_00428,2025-11-15 08:50:11,Delivered,Apple Pay,0.0,10.0,280.49
ORD_01114,CUST_00366,2025-11-15 14:09:46,Delivered,PayPal,0.0,13.05,73.95
ORD_01115,CUST_00412,2025-11-15 21:22:41,Delivered,PayPal,0.0,49.2,196.8
ORD_01116,CUST_00422,2025-11-16 11:41:05,Delivered,PayPal,0.0,35.95,323.55
ORD_01117,CUST_00188,2025-11-16 18:21:03,Returned,Apple Pay,0.0,20.0,190.99
ORD_01118,CUST_00360,2025-11-17 08:17:36,Delivered,Credit Card,0.0,0.0,728.98
ORD_01119,CUST_00430,2025-11-17 10:02:14,Delivered,Credit Card,8.99,0.0,61.99
ORD_01120,CUST_00322,2025-11-17 20:18:11,Delivered,PayPal,0.0,0.0,425.0
ORD_01121,CUST_00171,2025-11-17 22:07:35,Returned,Apple Pay,0.0,38.6,154.4
ORD_01122,CUST_00430,2025-11-17 22:22:36,Delivered,Apple Pay,4.99,20.0,90.99
ORD_01123,CUST_00436,2025-11-18 08:23:37,Delivered,Credit Card,0.0,0.0,612.98
ORD_01124,CUST_00197,2025-11-18 09:56:36,Delivered,Credit Card,4.99,75.45,684.01
ORD_01125,CUST_00082,2025-11-18 10:20:16,Delivered,Credit Card,0.0,20.0,78.49
ORD_01126,CUST_00342,2025-11-18 12:42:49,Delivered,Apple Pay,0.0,0.0,246.0
ORD_01127,CUST_00164,2025-11-18 13:46:41,Delivered,Credit Card,4.99,20.0,846.98
ORD_01128,CUST_00434,2025-11-18 16:57:59,Delivered,Credit Card,0.0,20.0,379.0
ORD_01129,CUST_00306,2025-11-18 17:21:00,Delivered,Credit Card,0.0,0.0,622.99
ORD_01130,CUST_00426,2025-11-18 18:35:25,Cancelled,Apple Pay,0.0,20.0,379.99
ORD_01131,CUST_00381,2025-11-18 21:04:29,Delivered,Credit Card,0.0,39.9,226.1
ORD_01132,CUST_00404,2025-11-19 08:13:26,Delivered,Credit Card,0.0,101.7,406.79
ORD_01133,CUST_00205,2025-11-19 08:29:56,Delivered,Credit Card,0.0,22.4,201.57
ORD_01134,CUST_00429,2025-11-19 11:16:10,Returned,PayPal,0.0,0.0,305.0
ORD_01135,CUST_00023,2025-11-19 18:42:56,Delivered,Credit Card,0.0,0.0,709.99
ORD_01136,CUST_00442,2025-11-20 13:30:03,Delivered,Klarna / BNPL,0.0,0.0,384.5
ORD_01137,CUST_00416,2025-11-20 13:37:06,Returned,Klarna / BNPL,0.0,20.0,235.0
ORD_01138,CUST_00366,2025-11-20 16:59:30,Delivered,Credit Card,0.0,79.95,453.03
ORD_01139,CUST_00389,2025-11-20 17:51:35,Delivered,Apple Pay,0.0,174.49,697.97
ORD_01140,CUST_00381,2025-11-20 18:25:41,Returned,PayPal,5.99,0.0,79.98
ORD_01141,CUST_00434,2025-11-21 18:08:03,Cancelled,Apple Pay,0.0,0.0,142.99
ORD_01142,CUST_00171,2025-11-21 19:48:57,Delivered,Apple Pay,0.0,0.0,192.5
ORD_01143,CUST_00119,2025-11-22 11:35:23,Returned,Credit Card,4.99,0.0,272.98
ORD_01144,CUST_00419,2025-11-22 12:15:17,Cancelled,Credit Card,0.0,12.25,110.25
ORD_01145,CUST_00440,2025-11-22 12:34:37,Delivered,Apple Pay,0.0,24.55,220.94
ORD_01146,CUST_00283,2025-11-22 13:25:15,Cancelled,PayPal,0.0,159.45,903.52
ORD_01147,CUST_00197,2025-11-22 14:02:22,Returned,Apple Pay,0.0,20.0,1355.98
ORD_01148,CUST_00381,2025-11-22 14:42:15,Delivered,Apple Pay,0.0,0.0,294.99
ORD_01149,CUST_00125,2025-11-22 15:03:33,Delivered,Credit Card,0.0,19.8,178.2
ORD_01150,CUST_00254,2025-11-22 17:10:24,Delivered,PayPal,0.0,0.0,384.5
ORD_01151,CUST_00439,2025-11-23 09:27:34,Delivered,Credit Card,0.0,0.0,524.5
ORD_01152,CUST_00430,2025-11-23 09:54:56,Delivered,Credit Card,0.0,0.0,360.5
ORD_01153,CUST_00444,2025-11-23 11:51:35,Delivered,Credit Card,0.0,33.7,303.29
ORD_01154,CUST_00394,2025-11-23 14:07:10,Delivered,Credit Card,0.0,34.8,197.18
ORD_01155,CUST_00102,2025-11-23 17:30:39,Delivered,Klarna / BNPL,0.0,0.0,165.49
ORD_01156,CUST_00383,2025-11-23 17:50:40,Delivered,Credit Card,0.0,69.9,279.6
ORD_01157,CUST_00412,2025-11-23 18:18:26,Delivered,PayPal,0.0,0.0,406.99
ORD_01158,CUST_00432,2025-11-23 18:52:33,Delivered,Credit Card,0.0,0.0,266.5
ORD_01159,CUST_00198,2025-11-24 11:17:24,Delivered,Credit Card,0.0,0.0,423.48
ORD_01160,CUST_00437,2025-11-24 12:31:58,Delivered,Credit Card,0.0,97.9,391.58
ORD_01161,CUST_00145,2025-11-24 16:53:21,Delivered,PayPal,0.0,20.0,367.47
ORD_01162,CUST_00445,2025-11-24 17:15:42,Delivered,Credit Card,5.99,0.0,79.49
ORD_01163,CUST_00406,2025-11-24 20:30:18,Delivered,Apple Pay,5.99,0.0,70.99
ORD_01164,CUST_00372,2025-11-25 11:51:36,Delivered,Credit Card,0.0,27.7,110.8
ORD_01165,CUST_00077,2025-11-25 12:57:32,Delivered,PayPal,0.0,126.59,717.34
ORD_01166,CUST_00412,2025-11-25 22:35:31,Delivered,PayPal,0.0,0.0,463.49
ORD_01167,CUST_00356,2025-11-26 17:48:08,Delivered,Credit Card,0.0,0.0,90.99
ORD_01168,CUST_00110,2025-11-26 18:54:33,Delivered,Credit Card,4.99,36.8,152.19
ORD_01169,CUST_00339,2025-11-26 20:05:38,Cancelled,Credit Card,4.99,27.3,159.67
ORD_01170,CUST_00395,2025-11-27 10:18:59,Delivered,Credit Card,0.0,15.0,79.0
ORD_01171,CUST_00441,2025-11-27 10:22:38,Delivered,Credit Card,0.0,0.0,174.0
ORD_01172,CUST_00001,2025-11-27 11:29:27,Delivered,Credit Card,0.0,0.0,344.97
ORD_01173,CUST_00448,2025-11-27 15:09:52,Delivered,Credit Card,0.0,20.0,696.99
ORD_01174,CUST_00419,2025-11-27 17:57:30,Delivered,Credit Card,0.0,0.0,969.0
ORD_01175,CUST_00442,2025-11-27 21:04:54,Delivered,Credit Card,0.0,15.0,64.0
ORD_01176,CUST_00394,2025-11-28 08:48:55,Delivered,Apple Pay,0.0,10.0,181.0
ORD_01177,CUST_00383,2025-11-28 13:02:38,Delivered,Credit Card,0.0,20.0,569.0
ORD_01178,CUST_00443,2025-11-28 15:23:22,Delivered,Credit Card,0.0,0.0,420.45
ORD_01179,CUST_00302,2025-11-28 17:02:20,Delivered,Credit Card,0.0,45.6,182.38
ORD_01180,CUST_00433,2025-11-28 18:42:27,Delivered,Credit Card,8.99,3.82,30.67
ORD_01181,CUST_00435,2025-11-28 22:19:51,Returned,PayPal,0.0,0.0,102.0
ORD_01182,CUST_00389,2025-11-29 09:01:36,Delivered,Credit Card,0.0,20.0,258.0
ORD_01183,CUST_00450,2025-11-29 11:07:34,Delivered,PayPal,0.0,17.1,96.9
ORD_01184,CUST_00280,2025-11-29 12:18:45,Delivered,Credit Card,0.0,0.0,83.5
ORD_01185,CUST_00441,2025-11-29 12:56:28,Delivered,PayPal,0.0,42.2,379.79
ORD_01186,CUST_00177,2025-11-29 13:05:05,Delivered,Credit Card,0.0,14.05,126.44
ORD_01187,CUST_00171,2025-11-29 13:26:59,Delivered,Credit Card,4.99,15.0,509.97
ORD_01188,CUST_00412,2025-11-29 20:25:35,Delivered,PayPal,0.0,10.0,970.47
ORD_01189,CUST_00011,2025-11-29 20:57:08,Delivered,Credit Card,5.99,10.0,61.99
ORD_01190,CUST_00447,2025-11-29 21:16:09,Delivered,Credit Card,0.0,20.0,646.0
ORD_01191,CUST_00395,2025-11-29 21:58:34,Delivered,PayPal,0.0,25.0,509.5
ORD_01192,CUST_00380,2025-11-30 09:38:02,Delivered,Credit Card,0.0,0.0,148.5
ORD_01193,CUST_00446,2025-11-30 09:56:06,Delivered,Credit Card,0.0,0.0,105.0
ORD_01194,CUST_00367,2025-11-30 11:42:53,Delivered,Credit Card,0.0,30.1,270.9
ORD_01195,CUST_00415,2025-11-30 15:46:14,Delivered,Klarna / BNPL,0.0,189.3,757.2
ORD_01196,CUST_00366,2025-11-30 17:32:30,Delivered,Klarna / BNPL,0.0,15.0,142.49
ORD_01197,CUST_00449,2025-11-30 17:40:56,Delivered,Credit Card,0.0,20.0,434.97
ORD_01198,CUST_00406,2025-11-30 17:53:26,Delivered,Credit Card,0.0,0.0,253.5
ORD_01199,CUST_00410,2025-11-30 20:39:28,Delivered,Apple Pay,4.99,0.0,214.99
ORD_01200,CUST_00447,2025-11-30 20:59:06,Delivered,PayPal,0.0,37.0,148.0
ORD_01201,CUST_00258,2025-12-01 09:13:18,Delivered,Klarna / BNPL,0.0,0.0,82.0
ORD_01202,CUST_00389,2025-12-01 10:10:39,Delivered,PayPal,0.0,87.6,350.38
ORD_01203,CUST_00419,2025-12-01 16:14:35,Delivered,Credit Card,0.0,30.5,122.0
ORD_01204,CUST_00294,2025-12-01 17:52:07,Delivered,Klarna / BNPL,0.0,23.0,206.98
ORD_01205,CUST_00050,2025-12-01 19:34:49,Delivered,Credit Card,0.0,0.0,256.49
ORD_01206,CUST_00452,2025-12-01 21:51:06,Delivered,PayPal,5.99,0.0,30.49
ORD_01207,CUST_00451,2025-12-01 22:03:08,Delivered,PayPal,4.99,0.0,206.98
ORD_01208,CUST_00438,2025-12-01 22:38:24,Delivered,Credit Card,0.0,0.0,321.94
ORD_01209,CUST_00286,2025-12-02 09:33:10,Cancelled,Apple Pay,0.0,0.0,435.98
ORD_01210,CUST_00419,2025-12-02 13:53:43,Delivered,Credit Card,0.0,0.0,374.5
ORD_01211,CUST_00372,2025-12-02 14:34:48,Returned,Credit Card,0.0,58.2,329.78
ORD_01212,CUST_00441,2025-12-02 19:59:43,Delivered,Credit Card,0.0,69.2,622.8
ORD_01213,CUST_00449,2025-12-02 22:05:15,Delivered,Credit Card,0.0,10.0,232.5
ORD_01214,CUST_00394,2025-12-03 11:31:12,Delivered,PayPal,0.0,0.0,185.0
ORD_01215,CUST_00456,2025-12-03 11:39:32,Delivered,Apple Pay,0.0,121.1,484.38
ORD_01216,CUST_00457,2025-12-03 12:26:45,Delivered,Credit Card,5.99,0.0,70.49
ORD_01217,CUST_00234,2025-12-03 13:40:24,Delivered,Klarna / BNPL,0.0,303.81,1721.59
ORD_01218,CUST_00106,2025-12-03 14:38:36,Delivered,Credit Card,0.0,0.0,125.99
ORD_01219,CUST_00412,2025-12-03 15:33:43,Delivered,PayPal,0.0,135.3,766.7
ORD_01220,CUST_00398,2025-12-03 16:58:20,Delivered,Apple Pay,0.0,0.0,531.98
ORD_01221,CUST_00424,2025-12-03 21:57:49,Delivered,PayPal,0.0,0.0,247.5
ORD_01222,CUST_00342,2025-12-04 10:44:21,Delivered,PayPal,0.0,75.5,301.99
ORD_01223,CUST_00106,2025-12-04 13:16:17,Delivered,PayPal,0.0,74.5,670.46
ORD_01224,CUST_00426,2025-12-04 14:09:13,Delivered,Credit Card,5.99,0.0,70.99
ORD_01225,CUST_00409,2025-12-04 14:50:28,Delivered,PayPal,5.99,0.0,31.49
ORD_01226,CUST_00458,2025-12-04 16:27:56,Delivered,Credit Card,0.0,58.5,526.5
ORD_01227,CUST_00426,2025-12-05 09:40:58,Delivered,Credit Card,5.99,7.95,51.04
ORD_01228,CUST_00280,2025-12-05 12:13:03,Delivered,Credit Card,0.0,140.17,794.29
ORD_01229,CUST_00419,2025-12-05 16:59:53,Delivered,Apple Pay,0.0,9.9,89.09
ORD_01230,CUST_00441,2025-12-05 20:17:33,Delivered,Klarna / BNPL,0.0,46.87,265.62
ORD_01231,CUST_00455,2025-12-05 21:18:36,Returned,PayPal,8.99,15.0,62.49
ORD_01232,CUST_00409,2025-12-06 08:53:33,Delivered,Klarna / BNPL,0.0,0.0,275.5
ORD_01233,CUST_00276,2025-12-06 09:29:19,Delivered,Credit Card,0.0,0.0,367.0
ORD_01234,CUST_00214,2025-12-06 14:47:01,Delivered,Credit Card,0.0,10.0,490.47
ORD_01235,CUST_00386,2025-12-06 14:49:22,Delivered,PayPal,4.99,34.7,143.78
ORD_01236,CUST_00339,2025-12-06 17:02:36,Cancelled,Credit Card,5.99,0.0,46.99
ORD_01237,CUST_00449,2025-12-06 22:53:26,Delivered,Credit Card,0.0,0.0,250.49
ORD_01238,CUST_00308,2025-12-07 11:10:04,Delivered,Credit Card,4.99,33.0,301.98
ORD_01239,CUST_00449,2025-12-07 12:39:43,Delivered,Credit Card,0.0,0.0,196.0
ORD_01240,CUST_00366,2025-12-07 13:06:56,Delivered,Credit Card,4.99,39.85,363.63
ORD_01241,CUST_00462,2025-12-07 13:34:01,Delivered,Klarna / BNPL,4.99,0.0,958.47
ORD_01242,CUST_00445,2025-12-07 20:33:05,Cancelled,Apple Pay,0.0,0.0,87.0
ORD_01243,CUST_00205,2025-12-07 22:17:32,Delivered,Credit Card,0.0,25.0,287.99
ORD_01244,CUST_00412,2025-12-08 15:26:18,Cancelled,Credit Card,0.0,0.0,591.98
ORD_01245,CUST_00449,2025-12-08 19:19:06,Delivered,PayPal,0.0,0.0,404.97
ORD_01246,CUST_00308,2025-12-08 20:55:40,Delivered,Credit Card,0.0,0.0,309.0
ORD_01247,CUST_00460,2025-12-08 21:00:59,Delivered,PayPal,0.0,0.0,184.5
ORD_01248,CUST_00430,2025-12-08 21:07:56,Returned,PayPal,0.0,10.0,301.0
ORD_01249,CUST_00404,2025-12-09 10:08:47,Delivered,PayPal,0.0,0.0,154.0
ORD_01250,CUST_00383,2025-12-09 12:21:35,Returned,Apple Pay,0.0,0.0,561.49
ORD_01251,CUST_00171,2025-12-09 16:27:28,Delivered,Credit Card,0.0,0.0,802.47
ORD_01252,CUST_00383,2025-12-09 21:17:13,Delivered,Credit Card,4.99,14.85,89.13
ORD_01253,CUST_00410,2025-12-09 21:35:17,Delivered,Credit Card,4.99,29.25,268.24
ORD_01254,CUST_00467,2025-12-10 08:06:55,Delivered,PayPal,0.0,0.0,336.0
ORD_01255,CUST_00469,2025-12-10 08:26:37,Delivered,Credit Card,4.99,0.0,347.98
ORD_01256,CUST_00410,2025-12-10 08:47:21,Delivered,Credit Card,0.0,0.0,203.98
ORD_01257,CUST_00459,2025-12-10 09:05:39,Delivered,Credit Card,8.99,6.6,68.39
ORD_01258,CUST_00326,2025-12-10 09:34:20,Delivered,PayPal,0.0,0.0,738.49
ORD_01259,CUST_00441,2025-12-10 10:59:28,Delivered,Credit Card,0.0,61.8,247.2
ORD_01260,CUST_00461,2025-12-10 11:07:11,Delivered,PayPal,8.99,6.25,65.24
ORD_01261,CUST_00462,2025-12-10 12:23:15,Delivered,Credit Card,4.99,0.0,451.97
ORD_01262,CUST_00366,2025-12-10 15:57:23,Delivered,PayPal,0.0,0.0,304.0
ORD_01263,CUST_00106,2025-12-10 17:20:41,Returned,Credit Card,4.99,0.0,194.47
ORD_01264,CUST_00419,2025-12-10 17:43:19,Cancelled,Credit Card,0.0,72.0,287.98
ORD_01265,CUST_00102,2025-12-10 18:56:22,Delivered,PayPal,5.99,0.0,72.49
ORD_01266,CUST_00421,2025-12-10 21:43:16,Delivered,PayPal,5.99,0.0,74.49
ORD_01267,CUST_00445,2025-12-11 11:29:06,Delivered,Credit Card,0.0,0.0,358.0
ORD_01268,CUST_00367,2025-12-11 11:53:28,Delivered,PayPal,4.99,0.0,867.98
ORD_01269,CUST_00326,2025-12-11 15:06:13,Delivered,PayPal,0.0,0.0,688.5
ORD_01270,CUST_00424,2025-12-11 20:41:40,Cancelled,Credit Card,0.0,0.0,2547.4
ORD_01271,CUST_00449,2025-12-11 22:06:31,Delivered,PayPal,0.0,25.0,1160.97
ORD_01272,CUST_00453,2025-12-12 10:04:48,Delivered,Apple Pay,4.99,0.0,97.99
ORD_01273,CUST_00449,2025-12-12 12:22:02,Delivered,Apple Pay,0.0,20.0,344.97
ORD_01274,CUST_00125,2025-12-12 13:23:16,Delivered,Credit Card,0.0,0.0,1297.99
ORD_01275,CUST_00012,2025-12-12 14:53:33,Delivered,PayPal,0.0,0.0,462.48
ORD_01276,CUST_00440,2025-12-12 15:11:09,Delivered,PayPal,0.0,0.0,745.47
ORD_01277,CUST_00406,2025-12-12 17:41:18,Delivered,Credit Card,0.0,0.0,487.95
ORD_01278,CUST_00447,2025-12-12 19:43:38,Returned,PayPal,5.99,19.2,34.79
ORD_01279,CUST_00445,2025-12-12 20:05:41,Delivered,Credit Card,0.0,130.7,1176.29
ORD_01280,CUST_00470,2025-12-12 20:08:12,Delivered,PayPal,0.0,31.45,283.05
ORD_01281,CUST_00398,2025-12-12 20:50:49,Delivered,Credit Card,0.0,20.0,450.98
ORD_01282,CUST_00386,2025-12-12 22:06:11,Delivered,PayPal,0.0,28.6,257.36
ORD_01283,CUST_00466,2025-12-13 08:15:32,Delivered,PayPal,4.99,44.1,181.38
ORD_01284,CUST_00302,2025-12-13 09:56:42,Delivered,Credit Card,0.0,10.0,872.49
ORD_01285,CUST_00453,2025-12-13 12:30:01,Delivered,Credit Card,0.0,0.0,331.0
ORD_01286,CUST_00430,2025-12-13 14:10:09,Delivered,Klarna / BNPL,0.0,0.0,353.99
ORD_01287,CUST_00454,2025-12-13 20:55:01,Delivered,Credit Card,0.0,0.0,564.49
ORD_01288,CUST_00347,2025-12-13 20:56:36,Cancelled,Credit Card,4.99,10.0,742.94
ORD_01289,CUST_00415,2025-12-14 08:51:37,Delivered,Credit Card,5.99,7.2,34.78
ORD_01290,CUST_00467,2025-12-14 09:36:42,Delivered,Credit Card,0.0,0.0,248.0
ORD_01291,CUST_00412,2025-12-14 11:33:17,Delivered,Apple Pay,0.0,0.0,98.99
ORD_01292,CUST_00400,2025-12-14 15:31:33,Delivered,Apple Pay,0.0,74.6,671.35
ORD_01293,CUST_00464,2025-12-14 16:16:19,Delivered,PayPal,0.0,0.0,424.99
ORD_01294,CUST_00447,2025-12-14 17:24:33,Delivered,PayPal,0.0,0.0,283.5
ORD_01295,CUST_00447,2025-12-14 17:54:51,Returned,Apple Pay,0.0,0.0,866.99
ORD_01296,CUST_00372,2025-12-14 18:27:53,Returned,Apple Pay,0.0,0.0,459.0
ORD_01297,CUST_00449,2025-12-14 18:42:18,Returned,PayPal,0.0,0.0,545.0
ORD_01298,CUST_00453,2025-12-14 19:36:25,Returned,Apple Pay,0.0,15.0,122.0
ORD_01299,CUST_00225,2025-12-15 08:46:23,Delivered,Apple Pay,0.0,0.0,563.96
ORD_01300,CUST_00088,2025-12-15 10:13:18,Returned,PayPal,0.0,0.0,819.98
ORD_01301,CUST_00447,2025-12-15 16:08:41,Returned,Klarna / BNPL,0.0,18.2,72.79
ORD_01302,CUST_00477,2025-12-15 16:24:27,Delivered,Apple Pay,0.0,0.0,179.5
ORD_01303,CUST_00412,2025-12-15 16:39:20,Delivered,PayPal,5.99,4.5,46.48
ORD_01304,CUST_00188,2025-12-15 18:21:15,Returned,Credit Card,0.0,0.0,176.99
ORD_01305,CUST_00279,2025-12-15 18:46:48,Delivered,Klarna / BNPL,0.0,20.0,242.5
ORD_01306,CUST_00481,2025-12-16 10:30:28,Delivered,Credit Card,0.0,33.45,189.54
ORD_01307,CUST_00481,2025-12-16 10:54:43,Delivered,PayPal,0.0,15.0,69.0
ORD_01308,CUST_00475,2025-12-16 12:11:04,Delivered,Credit Card,0.0,0.0,861.98
ORD_01309,CUST_00470,2025-12-16 12:12:46,Delivered,Credit Card,0.0,0.0,131.0
ORD_01310,CUST_00441,2025-12-16 12:51:12,Delivered,Credit Card,8.99,0.0,44.98
ORD_01311,CUST_00472,2025-12-16 13:41:42,Delivered,PayPal,4.99,0.0,838.99
ORD_01312,CUST_00475,2025-12-16 13:48:41,Delivered,Klarna / BNPL,0.0,59.9,239.6
ORD_01313,CUST_00326,2025-12-16 14:04:40,Delivered,Credit Card,0.0,0.0,170.99
ORD_01314,CUST_00462,2025-12-16 14:57:26,Returned,PayPal,4.99,0.0,181.98
ORD_01315,CUST_00445,2025-12-16 15:38:14,Delivered,Klarna / BNPL,0.0,0.0,650.98
ORD_01316,CUST_00430,2025-12-16 16:43:43,Delivered,Klarna / BNPL,0.0,0.0,413.5
ORD_01317,CUST_00326,2025-12-16 18:18:32,Delivered,PayPal,0.0,0.0,663.99
ORD_01318,CUST_00434,2025-12-16 18:21:30,Delivered,Credit Card,0.0,0.0,90.99
ORD_01319,CUST_00449,2025-12-17 08:00:58,Delivered,Credit Card,0.0,0.0,303.99
ORD_01320,CUST_00453,2025-12-17 09:43:58,Returned,PayPal,0.0,39.6,356.4
ORD_01321,CUST_00465,2025-12-17 10:36:21,Delivered,Credit Card,0.0,20.0,532.97
ORD_01322,CUST_00462,2025-12-17 13:53:19,Delivered,Credit Card,0.0,0.0,624.99
ORD_01323,CUST_00447,2025-12-17 14:36:31,Delivered,PayPal,0.0,46.42,263.07
ORD_01324,CUST_00482,2025-12-17 16:07:14,Returned,Klarna / BNPL,0.0,142.0,567.99
ORD_01325,CUST_00462,2025-12-18 11:07:54,Cancelled,PayPal,0.0,0.0,660.0
ORD_01326,CUST_00404,2025-12-18 12:40:17,Delivered,Credit Card,0.0,70.8,283.19
ORD_01327,CUST_00394,2025-12-18 13:26:03,Delivered,PayPal,0.0,0.0,487.49
ORD_01328,CUST_00308,2025-12-18 13:49:22,Delivered,Credit Card,0.0,0.0,703.5
ORD_01329,CUST_00462,2025-12-18 13:50:33,Delivered,Klarna / BNPL,0.0,0.0,214.98
ORD_01330,CUST_00419,2025-12-18 15:26:57,Delivered,Credit Card,4.99,118.2,477.77
ORD_01331,CUST_00406,2025-12-18 15:38:36,Delivered,Credit Card,0.0,0.0,887.97
ORD_01332,CUST_00412,2025-12-18 20:25:56,Delivered,Credit Card,0.0,25.0,270.0
ORD_01333,CUST_00222,2025-12-18 20:53:14,Delivered,PayPal,0.0,0.0,131.5
ORD_01334,CUST_00462,2025-12-18 21:16:07,Delivered,Credit Card,5.99,0.0,53.99
ORD_01335,CUST_00485,2025-12-19 08:17:54,Delivered,PayPal,0.0,304.57,1725.91
ORD_01336,CUST_00481,2025-12-19 08:22:42,Delivered,Klarna / BNPL,8.99,10.0,67.49
ORD_01337,CUST_00164,2025-12-19 09:06:47,Delivered,PayPal,5.99,0.0,44.98
ORD_01338,CUST_00483,2025-12-19 15:17:55,Delivered,Klarna / BNPL,0.0,53.4,213.6
ORD_01339,CUST_00419,2025-12-19 15:46:36,Delivered,Credit Card,4.99,187.2,753.78
ORD_01340,CUST_00476,2025-12-19 17:25:36,Delivered,PayPal,5.99,13.0,57.99
ORD_01341,CUST_00445,2025-12-19 17:37:00,Delivered,Klarna / BNPL,0.0,0.0,87.0
ORD_01342,CUST_00426,2025-12-19 18:02:51,Delivered,PayPal,4.99,0.0,172.49
ORD_01343,CUST_00274,2025-12-19 18:11:49,Delivered,Credit Card,5.99,7.8,50.19
ORD_01344,CUST_00399,2025-12-19 18:27:13,Delivered,Apple Pay,0.0,20.0,174.5
ORD_01345,CUST_00467,2025-12-19 18:52:40,Returned,Apple Pay,0.0,0.0,203.5
ORD_01346,CUST_00449,2025-12-19 20:13:06,Delivered,PayPal,4.99,54.9,316.09
ORD_01347,CUST_00326,2025-12-20 08:40:42,Delivered,Credit Card,0.0,0.0,419.95
ORD_01348,CUST_00381,2025-12-20 10:00:00,Delivered,Credit Card,0.0,0.0,592.0
ORD_01349,CUST_00481,2025-12-20 10:10:46,Delivered,Credit Card,0.0,23.0,207.0
ORD_01350,CUST_00308,2025-12-20 10:23:54,Delivered,Credit Card,0.0,0.0,1455.94
ORD_01351,CUST_00381,2025-12-20 11:56:59,Delivered,Credit Card,0.0,0.0,79.0
ORD_01352,CUST_00487,2025-12-20 12:17:48,Delivered,Apple Pay,4.99,0.0,520.99
ORD_01353,CUST_00029,2025-12-20 14:55:13,Delivered,Credit Card,0.0,0.0,116.0
ORD_01354,CUST_00326,2025-12-20 15:16:29,Delivered,Klarna / BNPL,4.99,0.0,141.49
ORD_01355,CUST_00371,2025-12-20 16:56:38,Delivered,PayPal,0.0,105.0,419.99
ORD_01356,CUST_00449,2025-12-20 17:12:29,Delivered,Credit Card,0.0,0.0,250.0
ORD_01357,CUST_00484,2025-12-20 17:45:15,Returned,Klarna / BNPL,0.0,0.0,698.5
ORD_01358,CUST_00445,2025-12-20 18:47:45,Delivered,Apple Pay,4.99,0.0,165.98
ORD_01359,CUST_00473,2025-12-20 19:31:32,Delivered,Credit Card,0.0,15.0,341.97
ORD_01360,CUST_00339,2025-12-20 20:29:14,Delivered,PayPal,4.99,0.0,328.49
ORD_01361,CUST_00469,2025-12-21 09:51:03,Returned,Credit Card,0.0,0.0,170.5
ORD_01362,CUST_00441,2025-12-21 10:16:36,Delivered,PayPal,0.0,0.0,343.0
ORD_01363,CUST_00442,2025-12-21 13:00:06,Cancelled,Credit Card,0.0,0.0,361.49
ORD_01364,CUST_00485,2025-12-21 15:54:14,Delivered,Credit Card,0.0,0.0,537.5
ORD_01365,CUST_00479,2025-12-21 15:58:44,Delivered,Klarna / BNPL,5.99,5.3,53.69
ORD_01366,CUST_00406,2025-12-21 16:29:42,Delivered,Credit Card,0.0,0.0,549.0
ORD_01367,CUST_00421,2025-12-21 18:00:48,Delivered,Apple Pay,0.0,44.65,401.85
ORD_01368,CUST_00463,2025-12-21 18:49:48,Delivered,Credit Card,4.99,0.0,182.48
ORD_01369,CUST_00453,2025-12-21 20:46:59,Delivered,PayPal,0.0,0.0,458.48
ORD_01370,CUST_00462,2025-12-21 22:06:32,Delivered,Klarna / BNPL,5.99,0.0,70.49
ORD_01371,CUST_00347,2025-12-21 22:34:52,Delivered,PayPal,0.0,116.6,466.39
ORD_01372,CUST_00486,2025-12-22 08:12:10,Delivered,Klarna / BNPL,0.0,0.0,399.0
ORD_01373,CUST_00326,2025-12-22 09:36:17,Delivered,Credit Card,0.0,17.0,153.0
ORD_01374,CUST_00419,2025-12-22 10:05:07,Cancelled,Credit Card,4.99,0.0,421.98
ORD_01375,CUST_00412,2025-12-22 11:09:12,Delivered,Apple Pay,0.0,31.2,124.79
ORD_01376,CUST_00462,2025-12-22 11:26:57,Delivered,Credit Card,0.0,15.0,721.0
ORD_01377,CUST_00121,2025-12-22 12:39:29,Delivered,Credit Card,0.0,27.9,251.1
ORD_01378,CUST_00485,2025-12-22 12:53:35,Delivered,PayPal,0.0,15.0,542.49
ORD_01379,CUST_00487,2025-12-22 13:44:47,Delivered,Klarna / BNPL,4.99,20.0,693.99
ORD_01380,CUST_00453,2025-12-22 15:11:02,Cancelled,Apple Pay,4.99,0.0,1510.98
ORD_01381,CUST_00441,2025-12-22 20:15:30,Delivered,Credit Card,0.0,10.3,92.7
ORD_01382,CUST_00470,2025-12-22 20:42:31,Delivered,PayPal,0.0,0.0,340.47
ORD_01383,CUST_00160,2025-12-23 09:02:27,Delivered,Credit Card,0.0,0.0,887.48
ORD_01384,CUST_00487,2025-12-23 10:22:26,Delivered,Credit Card,0.0,69.1,621.87
ORD_01385,CUST_00475,2025-12-23 13:10:29,Delivered,Apple Pay,0.0,20.0,161.98
